id,ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,home_link
35656,SDOI,small_airport,Centro Nacional de Pára-quedismo Airport,2051,SA,BR,BR-SP,Boituva,
327005,SDOJ,heliport,Basalto Base 5 Heliport,1979,SA,BR,BR-SP,Campinas,
35657,SDOK,heliport,Casas Bahia Heliport,2517,SA,BR,BR-SP,Jundiaí,
30211,SDOL,small_airport,Agropesp Airport,1001,SA,BR,BR-MT,Tapurá,
35658,SDOM,heliport,Hospital Montreal Heliport,2520,SA,BR,BR-SP,Osasco,
35659,SDON,heliport,Ônix Heliport,2634,SA,BR,BR-SP,São Paulo,
35660,SDOP,heliport,ESM/Sigma Pharma 2 Heliport,2127,SA,BR,BR-SP,Hortolândia,
327007,SDOQ,small_airport,Fazenda Campo Claro Airstrip,1165,SA,BR,BR-MT,Ribeirão Cascalheira,
35661,SDOR,small_airport,Fazenda Mosquito Airport,2415,SA,BR,BR-SP,Orlândia,
35662,SDOS,closed,Issac Heliport,39,SA,BR,BR-SP,Guarujá,
35663,SDOT,heliport,Attilio Tinelli Heliport,2559,SA,BR,BR-SP,São Paulo,
192,SDOU,small_airport,Ourinhos Airport,1532,SA,BR,BR-SP,Ourinhos,
193,SDOV,small_airport,Mozarlândia Airport,1076,SA,BR,BR-GO,Mozarlândia,
194,SDOW,small_airport,Ourilândia do Norte Airport,901,SA,BR,BR-PA,Ourilândia do Norte,
35664,SDOX,small_airport,Fazenda Pixoxó Airport,2133,SA,BR,BR-SP,São Carlos,
35665,SDOY,heliport,Ambev Heliport,1854,SA,BR,BR-SP,Jacareí,
45589,SDOZ,small_airport,Aldeia Pontal Airport,869,SA,BR,BR-MT,Apiacás,
35666,SDPA,small_airport,Fazenda Portobello Airport,20,SA,BR,BR-RJ,Mangaratiba,
35667,SDPB,heliport,Pedreira Pau Pedra Heliport,2739,SA,BR,BR-SP,Guarulhos,
46468,SDPC,small_airport,Atena Airport,1585,SA,BR,BR-SP,Rancharia,
35668,SDPD,small_airport,Pindamonhangaba Airport,1919,SA,BR,BR-SP,Pindamonhangaba,
35669,SDPE,heliport,Pirelli Eden Heliport,1832,SA,BR,BR-SP,Sorocaba,
30282,SDPF,closed,Portoferreir Han Airport,1870,SA,BR,BR-SP,Porto Ferreira,
35670,SDPG,small_airport,Fazenda Progresso Airport,1198,SA,BR,BR-SP,Andradina,
35671,SDPH,heliport,Porto do Sol Hotel Heliport,2690,SA,BR,BR-SP,São Paulo,
323624,SDPI,small_airport,Makukem Airport,616,SA,BR,BR-RR,Uiramutã,
35672,SDPJ,closed,Panco VII Heliport,2579,SA,BR,BR-SP,São Paulo,
35673,SDPK,heliport,Panco I Heliport,2652,SA,BR,BR-SP,São Paulo,
35674,SDPL,heliport,Sofitel São Paulo Heliport,2697,SA,BR,BR-SP,São Paulo,
35675,SDPM,heliport,Palácio dos Bandeirantes Heliport,2600,SA,BR,BR-SP,São Paulo,
195,SDPN,small_airport,Penápolis Airport,1371,SA,BR,BR-SP,Penápolis,
35676,SDPO,heliport,Plaza Centenário Heliport,2826,SA,BR,BR-SP,São Paulo,
196,SDPP,small_airport,Fazenda Fortaleza Airport,1952,SA,BR,BR-SP,Paranapanema,
327009,SDPQ,small_airport,Napoleão Airport,359,SA,BR,BR-RR,Normandia,
35677,SDPR,heliport,Pirelli S/A Heliport,2100,SA,BR,BR-SP,Campinas,
35678,SDPS,heliport,Pedreira Sargon Heliport,2631,SA,BR,BR-SP,Santa Isabel,
35679,SDPT,heliport,Parque Paulista Heliport,2897,SA,BR,BR-SP,São Paulo,
35680,SDPU,heliport,Paquetá Heliport,10,SA,BR,BR-RJ,Rio De Janeiro,
30289,SDPV,small_airport,Presidente Venceslau Airport,1460,SA,BR,BR-SP,Presidente Venceslau,
197,SDPW,small_airport,Piracicaba Airport,1887,SA,BR,BR-SP,Piracicaba,
327011,SDPX,small_airport,Nova Vitória Airport,1670,SA,BR,BR-RR,Pacaraima,
35681,SDPY,small_airport,Pirassununga Airport,2241,SA,BR,BR-SP,Pirassununga,
327014,SDPZ,small_airport,Sossego Airport,1292,SA,BR,BR-MS,Ribas do Rio Pardo,
35682,SDQA,heliport,Centro Empresarial Nações Unidas - Torre Oeste Heliport,2736,SA,BR,BR-SP,São Paulo,
35683,SDQB,heliport,Edifício Berrini 500 Heliport,2648,SA,BR,BR-SP,São Paulo,
35684,SDQC,heliport,Quarto Comar Heliport,2329,SA,BR,BR-SP,São Paulo,
35685,SDQD,heliport,Hospital Copa D`OR Heliport,187,SA,BR,BR-RJ,Rio De Janeiro,
35686,SDQE,small_airport,Fazenda Carambola Airport,2041,SA,BR,BR-MS,Ponta Porã,
35687,SDQF,closed,Ita Heliport,2638,SA,BR,BR-SP,Itapecerica Da Serra,
35688,SDQG,small_airport,Fazenda Nova Floresta Airport,1460,SA,BR,BR-SP,Caiabu,
35689,SDQH,small_airport,Fazenda da Ilha Airport,2812,SA,BR,BR-PR,Tibagi,
35690,SDQI,heliport,Fazenda Quilombo Heliport,2361,SA,BR,BR-SP,Indaiatuba,
35691,SDQJ,heliport,Disco Heliport,187,SA,BR,BR-RJ,Rio De Janeiro,
44717,SDQL,small_airport,Fazenda Cerro Azul Airport,1191,SA,BR,BR-MS,Nioaque,
35692,SDQM,heliport,Helicentro Ribeirão Preto Heliport,1837,SA,BR,BR-SP,Ribeirão Preto,
35693,SDQN,small_airport,Fazenda Tangará Airport,919,SA,BR,BR-MS,Nioaque,
35694,SDQO,heliport,Fazenda São Quirino Heliport,2513,SA,BR,BR-SP,Morungaba,
35695,SDQP,heliport,Parque Cultural Paulista Heliport,2959,SA,BR,BR-SP,São Paulo,
198,SDQQ,small_airport,Companhia Agrícola de Quatá Airport,1919,SA,BR,BR-SP,Quatá,
327022,SDQR,heliport,Alto da Serra Heliport,4606,SA,BR,BR-SC,Bom Jardim da Serra,
35696,SDQS,heliport,Berrini Heliport,2572,SA,BR,BR-SP,São Paulo,
35697,SDQT,heliport,Office Tower Itaim Heliport,2644,SA,BR,BR-SP,São Paulo,
327024,SDQU,small_airport,Fazenda Colorado,2091,SA,BR,BR-PI,Bom Jesus,
35698,SDQV,small_airport,Fazenda Santa Fé Airport,676,SA,BR,BR-MT,Cáceres,
45591,SDQW,small_airport,Fazenda Criciúma Airport,1575,SA,BR,BR-MT,Sorriso,
46187,SDQX,small_airport,Fazenda Esperança Airport,2267,SA,BR,BR-SP,Itapeva,
35699,SDQY,heliport,Shopping Center Iguatemi Heliport,2356,SA,BR,BR-SP,Campinas,
44718,SDQZ,small_airport,Fazenda Espinhaço II Airport,991,SA,BR,BR-MT,Barra Do Garças,
32276,SDRA,small_airport,Fazenda das Represas Airport,2271,SA,BR,BR-SP,São Miguel Arcanjo,
35700,SDRB,heliport,Renaissance Hotel Heliport,2952,SA,BR,BR-SP,São Paulo,
35701,SDRC,small_airport,Fazenda Santana Airport,1608,SA,BR,BR-SP,Rancharia,
35702,SDRD,small_airport,Adhemar Ribeiro Airport,2776,SA,BR,BR-SP,Santa Rita Do Passa Quatro,
35703,SDRE,heliport,Recreio Heliport,26,SA,BR,BR-RJ,Rio De Janeiro,
35704,SDRF,small_airport,Fazenda Recanto Feliz Airport,1750,SA,BR,BR-RJ,Rio Claro,
35705,SDRG,heliport,Graciosa Heliport,2986,SA,BR,BR-PR,Pinhais,
35706,SDRH,small_airport,Fazenda Chaparral Airport,1509,SA,BR,BR-MS,Campo Grande,
35707,SDRI,heliport,Rio Sul Center Heliport,532,SA,BR,BR-RJ,Rio De Janeiro,
35708,SDRJ,heliport,Prefeitura do Rio de Janeiro Heliport,7,SA,BR,BR-RJ,Rio De Janeiro,
30338,SDRK,small_airport,Rio Claro Airport,1991,SA,BR,BR-SP,Rio Claro,http://www.aeroclubederioclaro.com.br/
35709,SDRL,heliport,Faria Lima Heliport,2622,SA,BR,BR-SP,São Paulo,
327051,SDRM,small_airport,Olomai Airstrip,568,SA,BR,BR-RR,Amajari,
35710,SDRN,heliport,Zarzur Heliport,2606,SA,BR,BR-SP,São Paulo,
35711,SDRO,small_airport,Agropastoril bom Pastor Airport,1034,SA,BR,BR-MT,Rondonópolis,
327054,SDRP,small_airport,Onkiola Airstrip,2242,SA,BR,BR-RR,Amajari,
35712,SDRQ,heliport,Dr. Rudolf Imanuel Schneider Heliport,3,SA,BR,BR-BA,Porto Seguro,
199,SDRR,small_airport,Avaré-Arandu Airport,2657,SA,BR,BR-SP,Avaré,
200,SDRS,small_airport,Resende Airport,1320,SA,BR,BR-RJ,Resende,
327057,SDRT,small_airport,Ponto Geral Airport,2343,SA,BR,BR-RR,Ponto Geral,
35713,SDRU,small_airport,Fazenda Caramuru Airport,1285,SA,BR,BR-SP,Inúbia Paulista,
35714,SDRV,heliport,VR Heliport,2614,SA,BR,BR-SP,São Paulo,
45576,SDRW,small_airport,Fazenda Pirapitinga Airport,2172,SA,BR,BR-MG,Canápolis,
35715,SDRX,small_airport,Fazenda Palmeiras Airport,499,SA,BR,BR-MS,Corumbá,
35716,SDRY,small_airport,Fazenda São Paulo Airport,1493,SA,BR,BR-MS,Amambaí,
35717,SDRZ,small_airport,Fazenda Marabá Airport,499,SA,BR,BR-MS,Porto Murtinho,
35718,SDSB,small_airport,Fazenda São Sebastião Airport,1705,SA,BR,BR-SP,Rifaina,
201,SDSC,small_airport,São Carlos Airport,2649,SA,BR,BR-SP,São Carlos,
35719,SDSE,small_airport,Sítio Santa Helena Airport,1414,SA,BR,BR-SP,Gabriel Monteiro,
35720,SDSF,heliport,Shering Plough Heliport,10,SA,BR,BR-RJ,Rio De Janeiro,
35721,SDSG,heliport,Fazenda Nossa Senhora da Conceição Heliport,2231,SA,BR,BR-SP,São Manuel,
35722,SDSH,small_airport,Fazenda Sangrilá Airport,1755,SA,BR,BR-SP,Bauru,
35723,SDSI,heliport,SESI - FIESP Heliport,2986,SA,BR,BR-SP,São Paulo,
30221,SDSJ,small_airport,Fazenda São João Airport,2172,SA,BR,BR-SP,Orlândia,
35724,SDSK,small_airport,Saquarema Airport,26,SA,BR,BR-RJ,Saquarema,
35725,SDSL,heliport,Hospital Sírio Libanês Heliport,2755,SA,BR,BR-SP,São Paulo,
35726,SDSM,small_airport,Fazenda Nossa Senhora da Conceição Airport,2482,SA,BR,BR-SP,São Manuel,
35727,SDSN,heliport,São Luiz Heliport,2582,SA,BR,BR-SP,São Paulo,
35728,SDSO,small_airport,Fazenda São Geraldo Airport,1476,SA,BR,BR-SP,Piquerobi,
35729,SDSQ,small_airport,Usina Santa Rita Airport,2067,SA,BR,BR-SP,Santa Rita Do Passa Quatro,
35730,SDSR,heliport,Subestação São Roque Heliport,2867,SA,BR,BR-SP,Ibiúna,
35731,SDST,small_airport,Fazenda Santa Terezinha da Barra Airport,2385,SA,BR,BR-SP,São Carlos,
35732,SDSU,heliport,Pirelli Sumaré Heliport,1557,SA,BR,BR-SP,Sumaré,
35733,SDSV,small_airport,Fazenda Santa Cândida Airport,2080,SA,BR,BR-SP,Guariba,
35734,SDSY,closed,Panco III Heliport,126,SA,BR,BR-RJ,Seropédica,
35735,SDSZ,heliport,Banco Safra Heliport,2973,SA,BR,BR-SP,São Paulo,
35736,SDTA,heliport,Tatuí Heliport,2083,SA,BR,BR-SP,Tatuí,
35737,SDTB,small_airport,Atibaia Airport,2592,SA,BR,BR-SP,Atibaia,
35738,SDTC,heliport,Edel Trade Center Heliport,2732,SA,BR,BR-SP,São Paulo,
202,SDTE,small_airport,Fazenda Tapijara Airport,1929,SA,BR,BR-SP,Arandu,
203,SDTF,small_airport,Tatuí Airport,2083,SA,BR,BR-SP,Tatuí,
35739,SDTG,heliport,Edifício Atrium IV Heliport,2608,SA,BR,BR-SP,São Paulo,
35740,SDTH,heliport,Dimep Heliport,2323,SA,BR,BR-SP,Itatinga,
35741,SDTI,small_airport,Tupi Paulista Airport,1198,SA,BR,BR-SP,Tupi Paulista,
35742,SDTJ,heliport,Edifício Atrium V Heliport,2594,SA,BR,BR-SP,São Paulo,
30240,SDTK,small_airport,Parati Airport,10,SA,BR,BR-RJ,Parati,
35743,SDTL,closed,Telesp Heliport,2366,SA,BR,BR-SP,São Paulo,
35744,SDTM,heliport,Crystal Tower Heliport,2827,SA,BR,BR-SP,Barueri,
35745,SDTN,small_airport,Usina Açucareira Santo Antônio Airport,1969,SA,BR,BR-SP,Sertãozinho,
30503,SDTO,small_airport,Fazenda Cataco Airport,1447,SA,BR,BR-SP,Ubarana,
204,SDTP,small_airport,Tupã Airport,1805,SA,BR,BR-SP,Tupã,
30470,SDTQ,small_airport,Fazenda Santa Thereza Airport,2149,SA,BR,BR-GO,Aparecida Do Rio Doce,
35746,SDTR,small_airport,Fazenda Bandeirantes Airport,499,SA,BR,BR-MS,Porto Murtinho,
35747,SDTS,small_airport,Fazenda Planalto Airport,2329,SA,BR,BR-MS,Jaraguari,
35748,SDTT,small_airport,Fazenda Barra do Traitu Airport,1345,SA,BR,BR-SP,Araçatuba,
35749,SDTU,heliport,Itausa Heliport,2536,SA,BR,BR-SP,São Paulo,
35750,SDTV,heliport,Tivoli Center Heliport,2608,SA,BR,BR-SP,São Paulo,
35751,SDTW,small_airport,Fazenda São João Airport,919,SA,BR,BR-MS,Terenos,
35752,SDTX,small_airport,Fazenda São José Airport,1236,SA,BR,BR-SP,Ilha Solteira,
205,SDTY,small_airport,Usina São Martinho Airport,1713,SA,BR,BR-SP,Pradópolis,
35753,SDTZ,small_airport,Fazenda Santa Júlia Airport,492,SA,BR,BR-MS,Corumbá,
35754,SDUA,small_airport,Agrorural Sol Nascente Airport,108,SA,BR,BR-PA,Aveiro,
206,SDUB,small_airport,Ubatuba Airport,13,SA,BR,BR-SP,Ubatuba,
323622,SDUC,small_airport,Santa Rita Airport,515,SA,BR,BR-RR,Uiramutã,
207,SDUD,small_airport,Usina Santa Adélia Airport,1991,SA,BR,BR-SP,Jaboticabal,
35755,SDUE,small_airport,Fazenda Figueira Airport,1526,SA,BR,BR-SP,Penápolis,
45587,SDUF,small_airport,Fazenda Touro Peru Airport,492,SA,BR,BR-MS,Porto Murtinho,
30511,SDUG,closed,Usina Sao Geraldo Airport,1804,SA,BR,BR-SP,Ribeiro Preto,
35756,SDUH,small_airport,Fazenda Sumaré Airport,1001,SA,BR,BR-MS,Ribas Do Rio Pardo,
35757,SDUI,heliport,Centro EmpresariaL Iudice Heliport,2487,SA,BR,BR-SP,São Paulo,
35758,SDUJ,heliport,Milennium Heliport,2575,SA,BR,BR-SP,São Paulo,
44719,SDUK,small_airport,Fazenda Xaimite Airport,1601,SA,BR,BR-MT,Água Boa,
35759,SDUL,small_airport,Usina Santa Lydia Airport,2270,SA,BR,BR-SP,Ribeirão Preto,
35760,SDUM,heliport,Uniban Heliport,2568,SA,BR,BR-SP,São Paulo,
208,SDUN,small_airport,Itaperuna Airport,410,SA,BR,BR-RJ,Itaperuna,
209,SDUO,small_airport,Alagoinhas Airport,568,SA,BR,BR-BA,Alagoinhas,
35761,SDUP,heliport,Unibanco Patriarca Heliport,2867,SA,BR,BR-SP,São Paulo,
35762,SDUQ,small_airport,Paraguaçu Paulista Airport,1525,SA,BR,BR-SP,Paraguaçu Paulista,
35763,SDUR,small_airport,Iberá Airport,2937,SA,BR,BR-PR,Ponta Grossa,
44720,SDUS,small_airport,Mayrowy Airport,689,SA,BR,BR-MT,Apiacás,
35764,SDUT,heliport,Hotel Transamérica Heliport,2379,SA,BR,BR-SP,São Paulo,
46476,SDUU,small_airport,Usina Califórnia Airport,1476,SA,BR,BR-SP,Parapuã,
327077,SDUV,heliport,Columbia Heliport,84,SA,BR,BR-ES,Serra,
44715,SDUW,heliport,Fazenda Sertãozinho Heliport,2739,SA,BR,BR-MG,Botelho,
45883,SDUX,heliport,Havan Heliport,253,SA,BR,BR-SC,Brusque,
45615,SDUY,heliport,Rio Alpha Heliport,495,SA,BR,BR-RJ,Rio De Janeiro,
35765,SDUZ,small_airport,Usina São Luiz Airport,1608,SA,BR,BR-SP,Ourinhos,
35766,SDVA,small_airport,Fazenda Campo Vitória Airport,2329,SA,BR,BR-SP,Vargem Grande Do Sul,
35767,SDVB,heliport,INA Brasil Heliport,2072,SA,BR,BR-SP,Sorocaba,
35768,SDVC,heliport,Cometa Vila Maria Heliport,2418,SA,BR,BR-SP,São Paulo,
35769,SDVD,heliport,Vila Real Heliport,2257,SA,BR,BR-RJ,Petrópolis,
210,SDVE,small_airport,Vera Cruz Airport,2100,SA,BR,BR-SP,Vera Cruz,
323625,SDVF,small_airport,Santo Antônio do Pão Airport,653,SA,BR,BR-RR,Uiramutã,
211,SDVG,small_airport,Votuporanga Airport,1667,SA,BR,BR-SP,Votuporanga,
35770,SDVH,small_airport,Fazenda Vale Eldorado Airport,2727,SA,BR,BR-SP,Atibaia,
45647,SDVI,small_airport,Comandante Gastão Airport,1391,SA,BR,BR-MT,Tangará Da Serra,
45602,SDVJ,small_airport,Fazenda Santa Marta Airport,807,SA,BR,BR-PA,Santa Maria Das Barreiras,
35771,SDVK,closed,Viação Cometa Móoca Heliport,2441,SA,BR,BR-SP,São Paulo,
35772,SDVL,small_airport,Valença Airport,1903,SA,BR,BR-RJ,Valença,
35773,SDVM,heliport,Bradesco - Vila Matilde Heliport,2587,SA,BR,BR-SP,São Paulo,
45586,SDVN,small_airport,Fazenda Santíssima Trindade Airport,1299,SA,BR,BR-MS,Amambaí,
35774,SDVO,heliport,Varam Heliport,2926,SA,BR,BR-SP,São Paulo,
45648,SDVQ,small_airport,Fazenda Baía das Conchas Airport,351,SA,BR,BR-MS,Porto Murtinho,
45639,SDVR,heliport,Hospital Dr.Osíris Florindo Coelho Heliport,2723,SA,BR,BR-SP,Ferraz De Vasconcelos,
30410,SDVS,small_airport,Fazenda Vassoural Airport,1801,SA,BR,BR-SP,Pontal,
35775,SDVT,heliport,Helbor Tower Heliport,2634,SA,BR,BR-SP,Mogi Das Cruzes,
35776,SDVU,small_airport,Aldeia Kremoro Airport,3281,SA,BR,BR-MT,Peixoto De Azevedo,
45628,SDVV,heliport,Cragea-Suzano Heliport,2523,SA,BR,BR-SP,Suzano,
35777,SDVW,heliport,Volkswagem do Brasil - Fábrica III Heliport,1873,SA,BR,BR-SP,Taubaté,
45630,SDVX,heliport,Estância Flamboyants Heliport,2336,SA,BR,BR-SP,Descalvado,
45613,SDVY,heliport,Le Canton Heliport,2726,SA,BR,BR-RJ,Teresópolis,
35778,SDVZ,heliport,Life Hotel Heliport,3183,SA,BR,BR-PR,Curitiba,
35779,SDWA,heliport,Aerogalo Heliport,60,SA,BR,BR-RJ,Angra dos Reis,
35780,SDWB,heliport,Cyk Heliport,2986,SA,BR,BR-SP,São Paulo,
35781,SDWC,small_airport,Aldeia Baú Airport,699,SA,BR,BR-PA,Altamira,
35782,SDWD,small_airport,Fazenda Califórnia Airport,1856,SA,BR,BR-SP,Barretos,
35783,SDWE,small_airport,Usina São Carlos Airport,1919,SA,BR,BR-SP,Jaboticabal,
35784,SDWF,heliport,Panco 9 Heliport,131,SA,BR,BR-RJ,Rio De Janeiro,
35785,SDWG,small_airport,Fazenda Itapiranga Airport,1394,SA,BR,BR-SP,Marabá Paulista,
212,SDWH,small_airport,Fazenda Avanhandava Airport,1444,SA,BR,BR-SP,José Bonifácio,
45649,SDWI,small_airport,Fazenda Lagoa do Cavalo Airport,1709,SA,BR,BR-PE,Gravatá,
35786,SDWJ,small_airport,Aldeia Kubenkroke Airport,1099,SA,BR,BR-PA,Altamira,
44446,SDWK,small_airport,Junqueira Airport,1850,SA,BR,BR-SP,Igarapava,
35787,SDWL,small_airport,Três Marias Airport,2566,SA,BR,BR-SP,Itupeva,
35788,SDWM,small_airport,Aldeia de Metuktire Airport,2953,SA,BR,BR-MT,Peixoto De Azevedo,
29795,SDWN,small_airport,Fazenda Barreiro Grande Airport,1857,SA,BR,BR-SP,Colômbia,
327076,SDWO,small_airport,Sauba Airstrip,818,SA,BR,BR-RR,Amajari,
35789,SDWP,heliport,Palácio Boa Vista Heliport,5814,SA,BR,BR-SP,Campos Do Jordão,
35790,SDWR,small_airport,Fazenda Primavera Airport,1627,SA,BR,BR-SP,Mirandópolis,
35791,SDWS,heliport,West Gate Heliport,2694,SA,BR,BR-SP,Barueri,
35792,SDWT,heliport,World Trade Center Heliport,2657,SA,BR,BR-SP,São Paulo,
44567,SDWU,small_airport,Fazenda Anahí Airport,279,SA,BR,BR-MS,Porto Murtinho,
42786,SDWW,heliport,Air Haco Heliport,594,SA,BR,BR-SC,Blumenau,
44448,SDWX,small_airport,Pista Sol Nascente Airport,541,SA,BR,BR-PA,Itaituba,
35793,SDWY,heliport,Central Towers Paulista Heliport,2808,SA,BR,BR-SP,São Paulo,
327078,SDWZ,small_airport,Palo Verde Airport,1276,SA,BR,BR-SP,Araçatuba,
213,SDXB,small_airport,Cristalina Airport,3937,SA,BR,BR-GO,Cristalina,
35794,SDXC,heliport,Cesp Heliport,1959,SA,BR,BR-SP,Bauru,
35795,SDXD,heliport,IBM Tutóia Heliport,2786,SA,BR,BR-SP,São Paulo,
214,SDXE,small_airport,Chácara Serradinho Airport,2037,SA,BR,BR-SP,Jaboticabal,
215,SDXF,small_airport,Alto Paraíso Airport,4413,SA,BR,BR-GO,Alto Paraíso,
35796,SDXG,heliport,Tropical Ponta Negra Flat Heliport,263,SA,BR,BR-AM,Manaus,
35797,SDXH,heliport,Gandini Heliport,2812,SA,BR,BR-SP,Itu,
35798,SDXI,small_airport,Fazenda Cajueiro Airport,577,SA,BR,BR-PA,São Domingos Do Capim,
216,SDXJ,small_airport,Costa Rica Airport,2428,SA,BR,BR-MS,Costa Rica,
323623,SDXK,small_airport,Ticoça Airport,486,SA,BR,BR-RR,Uiramutã,
35799,SDXL,heliport,Fazenda Santa Clara Heliport,1411,SA,BR,BR-RJ,Cordeiro,
35800,SDXM,heliport,da Praia Heliport,23,SA,BR,BR-RJ,Armação Dos Búzios,
327075,SDXN,heliport,Parada Havan Heliport,53,SA,BR,BR-SC,Barra Velha,
35801,SDXO,small_airport,Fazenda Santa Maria da Mata Airport,1142,SA,BR,BR-SP,Sud Menucci,
35802,SDXP,heliport,Guararema Parque Hotel Heliport,2034,SA,BR,BR-SP,Guararema,
35803,SDXQ,small_airport,Fazenda Flamboyant Airport,1112,SA,BR,BR-SP,Castilho,
35804,SDXR,small_airport,Fazenda Vaca Mocha Airport,463,SA,BR,BR-MS,Caracol,
35805,SDXS,heliport,Mar Gírios Heliport,2592,SA,BR,BR-SP,São Paulo,
43314,SDXT,small_airport,Fazenda Boa Vista Airport,1100,SA,BR,BR-MS,Rio Negro,
35806,SDXU,small_airport,Fazenda Araçatuba Airport,1401,SA,BR,BR-SP,Pacaembu,
44447,SDXV,heliport,Magazine Luiza Heliport,2362,SA,BR,BR-SP,Louveira,
327083,SDXW,small_airport,Fazenda Sombra da Serra Airport,,SA,BR,BR-MS,Rio Verde de Mato Grosso,
35807,SDXX,heliport,Fazenda Santa Vitória Heliport,1755,SA,BR,BR-SP,Queluz,
35808,SDXY,heliport,Atlântida Ilhas Park Heliport,30,SA,BR,BR-RS,Xangri-Lá,
35809,SDXZ,heliport,Granja Viana Heliport,2520,SA,BR,BR-SP,Cotia,
35810,SDYA,heliport,Carmo Couri Heliport,2585,SA,BR,BR-SP,São Paulo,
35811,SDYB,small_airport,Fazenda São José do Barreiro Airport,2234,SA,BR,BR-SP,Itapetininga,
35812,SDYC,heliport,Amarras Heliport,125,SA,BR,BR-RJ,Armação Dos Búzios,
35813,SDYD,heliport,Senna Heliport,16,SA,BR,BR-RJ,Angra Dos Reis,
35814,SDYE,heliport,Hotal Fazenda Dona Carolina Heliport,2625,SA,BR,BR-SP,Itatiba,
35815,SDYF,small_airport,Fazenda Irmãos Munaretto Airport,1408,SA,BR,BR-MT,Lucas Do Rio Verde,
35816,SDYG,heliport,Companhia de Cimento Ribeirão Grande Heliport,2248,SA,BR,BR-SP,Ribeirão Grande,
35817,SDYH,heliport,José Roberto Magalhães Teixeira Heliport,2297,SA,BR,BR-SP,Campinas,
42787,SDYI,small_airport,Fazenda Buritiz Airport,3045,SA,BR,BR-MG,Buritizeiro,
35818,SDYJ,small_airport,José Martins da Silva Airport,1663,SA,BR,BR-SP,Regente Feijó,
35819,SDYK,heliport,Tower 2000 Heliport,187,SA,BR,BR-RJ,Niterói,
35820,SDYL,heliport,RM - Angra Heliport,112,SA,BR,BR-RJ,Angra Dos Reis,
32187,SDYM,small_airport,Limeira Airport,2172,SA,BR,BR-SP,Limeira,
35821,SDYN,small_airport,Fazenda Esmeralda Airport,1365,SA,BR,BR-SP,Taciba,
35822,SDYO,heliport,Hospital Santa Marcelina Heliport,2684,SA,BR,BR-SP,São Paulo,
35823,SDYP,heliport,Piracaia Heliport,2887,SA,BR,BR-SP,Piracaia,
327085,SDYQ,heliport,Condomínio Aldebaran Ville Heliport,266,SA,BR,BR-PI,Teresina,
35824,SDYR,heliport,Panco II Heliport,2641,SA,BR,BR-SP,São Paulo,
46186,SDYS,small_airport,Aeroportobelo Airport,33,SA,BR,BR-SC,Porto Belo,
327122,SDYT,small_airport,Tucuxim Airport,1475,SA,BR,BR-RR,Amajari,
35825,SDYV,heliport,Secovi Heliport,2625,SA,BR,BR-SP,São Paulo,
217,SDYW,small_airport,Itapeva Airport,2320,SA,BR,BR-SP,Itapeva,
41092,SDYX,small_airport,Campo Maior Airport,490,SA,BR,BR-PI,Campo Maior,
35826,SDYY,heliport,Lucent Heliport,2188,SA,BR,BR-SP,Campinas,
35827,SDYZ,heliport,Kuka Heliport,2457,SA,BR,BR-SP,São Paulo,
35828,SDZA,small_airport,Fazenda Santa Maria Airport,1804,SA,BR,BR-SP,Pirajuí,
35829,SDZB,heliport,ICS - Guarujá Heliport,5,SA,BR,BR-SP,Guarujá,
327123,SDZC,small_airport,Uxiu Airstrip,831,SA,BR,BR-RR,Mucajaí,
35830,SDZD,heliport,Flextronics Internacional Heliport,1939,SA,BR,BR-SP,Sorocaba,
327124,SDZF,small_airport,Fazenda Lamarão Airport,2945,SA,BR,BR-DF,Brasília,
310918,SDZG,small_airport,Pedro Teixeira Castelo Airport,1464,SA,BR,BR-CE,Tauá,
218,SDZH,small_airport,Fazenda Santa Helena Airport,1804,SA,BR,BR-SP,Pindamonhangaba,
327128,SDZK,small_airport,Waphuta Airstrip,2023,SA,BR,BR-RR,Alto Alegre,
219,SDZM,small_airport,Fazenda São Marcos Airport,2254,SA,BR,BR-SP,Itapeva,
327133,SDZN,small_airport,Warogarem Airstrip,2331,SA,BR,BR-RR,Uiramutã,
327131,SDZO,small_airport,Waromada Airstrip,2331,SA,BR,BR-RR,Uiramutã,
35831,SDZR,small_airport,Fazenda Cruzeiro Airport,2116,SA,BR,BR-SP,Guariba,
220,SDZS,small_airport,Fazenda Bananeira Airport,1673,SA,BR,BR-SP,Altair,
35832,SDZT,small_airport,Fazenda Posses do Rio Grande Airport,1581,SA,BR,BR-SP,Guaraci,
35833,SDZU,small_airport,Fazenda Anhumas Airport,1001,SA,BR,BR-SP,Marabá Paulista,
35834,SDZV,small_airport,Fazenda Gandu Airport,1841,SA,BR,BR-SP,Duartina,
35835,SDZW,small_airport,Fazenda Ipanema Airport,1181,SA,BR,BR-SP,Andradina,
46189,SDZX,small_airport,Fazenda Suri Airport,1050,SA,BR,BR-MT,Campinápolis,
35836,SDZY,medium_airport,Zona da Mata Regional Airport,1348,SA,BR,BR-MG,Juiz De Fora,
35837,SDZZ,small_airport,Sítio São José Airport,1790,SA,BR,BR-SP,Nova Europa,
42718,SE-0001,small_airport,Trosa Troslanda airfield,30,EU,SE,SE-D,,http://www.trosaflygklubb.se/
42719,SE-0002,small_airport,Stegeborg,7,EU,SE,SE-E,,http://www.stegeborg.se/flygfalt.html
